X,Y,X_1,Y_1,NUMERO,NOM,MOYEN_TRAN,ALTITUDE,NUMERO_COM,NOM_COMMUN,buff100_SU,buff250_SU,buff500_SU,buff1000_S
6.414121,46.479373,6.4141210000,46.4793730000,8577562,"Etoy, En Folliar",Bus,422,5636,Etoy,18,212,600,2010
6.807505,46.684025,6.8075050000,46.6840250000,8570357,"Bussy-sur-Moudon,Foulaz-Verney",Bus,628,5663,Bussy-sur-Moudon,36,109,188,288
6.911183,46.431554,6.9111830000,46.4315540000,8593931,"Montreux, La Paix",Bus,385,5886,Montreux,607,2811,5091,8647
6.470524,46.502673,6.4705240000,46.5026730000,8592280,"Tolochenaz, La Grillette",Bus,413,5649,Tolochenaz,97,138,473,2632
6.647565,46.523951,6.6475650000,46.5239510000,8591978,"Lausanne, Allières",Bus,571,5586,Lausanne,397,1951,7359,22153
6.477803,46.499208,6.4778030000,46.4992080000,8592282,"Tolochenaz, Les Noyers",Bus,390,5649,Tolochenaz,,362,1063,1925
6.63671,46.515059,6.6367100000,46.5150590000,8591979,"Lausanne, Alpes",Bus,462,5586,Lausanne,591,2580,8921,29023
6.964944,46.318166,6.9649440000,46.3181660000,8593763,"Aigle, av. Margencel",Bus,406,5401,Aigle,268,1563,3427,9098
6.628239,46.531696,6.6282390000,46.5316960000,8592003,"Lausanne, casernes",Bus,570,5586,Lausanne,407,3278,9630,32802
6.481213,46.501585,6.4812130000,46.5015850000,8592284,"Tolochenaz, Molliau",Bus,390,5649,Tolochenaz,3,46,641,3210
6.649317,46.514635,6.6493170000,46.5146350000,8592012,"Lausanne, chemin du Cap",Bus,468,5586,Lausanne,350,2306,6602,23465
6.633531,46.575499,6.6335310000,46.5754990000,8592139,"Le Mont-sur-Lausanne, Budron",Bus,699,5587,Le Mont-sur-Lausanne,47,80,361,909
7.000199,46.303033,7.0001990000,46.3030330000,8570609,Plan-d'Essert,Bus,647,5409,Ollon,16,24,55,920
6.599791,46.519435,6.5997910000,46.5194350000,8591995,"Lausanne, Bois de Vaux",Bus,600,5586,Lausanne,28,671,2162,11202
6.934582,46.394463,6.9345820000,46.3944630000,8595179,"Villeneuve VD, Carroz-Devant",Bus,376,5414,Villeneuve (VD),194,586,1628,4890
6.6236,46.528127,6.6236000000,46.5281270000,8591984,"Lausanne, Beaulieu",Bus,539,5586,Lausanne,11,986,10359,37142
6.932869,46.39137,6.9328690000,46.3913700000,8595180,"Villeneuve VD, rte du Grammont",Bus,376,5414,Villeneuve (VD),10,31,1095,4517
6.70802,46.621971,6.7080200000,46.6219710000,8583395,"Villars-Tiercelin, La Sapelle",Bus,862,5804,Jorat-Menthue,11,57,172,453
6.653313,46.523029,6.6533130000,46.5230290000,8593830,"Lausanne, Champ-Soleil",Bus,552,5586,Lausanne,378,2009,5757,20144
6.635163,46.748531,6.6351630000,46.7485310000,8507685,"Gressy, place du village",Bus,509,5938,Yverdon-les-Bains,78,125,132,308
6.635867,46.526217,6.6358670000,46.5262170000,8591982,"Lausanne, Barre",Bus,542,5586,Lausanne,201,1775,7241,30285
6.926802,46.401877,6.9268020000,46.4018770000,8593778,"Villeneuve VD, La Plage",Bus,383,5414,Villeneuve (VD),44,234,749,4671
6.615141,46.516956,6.6151410000,46.5169560000,8592075,"Lausanne, Mont d'Or",Bus,425,5586,Lausanne,323,2575,7341,21188
6.920764,46.386026,6.9207640000,46.3860260000,8570582,"Villeneuve VD,Pré des Fourches",Bus,375,5408,Noville,4,140,282,1642
6.691347,46.551119,6.6913470000,46.5511190000,8587547,"Lausanne, Chalet à Matthey",Bus,809,5586,Lausanne,9,193,581,2664
6.639024,46.753776,6.6390240000,46.7537760000,8507652,"Gressy, Le Bas-des-Monts",Bus,448,5938,Yverdon-les-Bains,,11,23,180
6.617127,46.520911,6.6171270000,46.5209110000,8591990,"Lausanne, Belvédère",Bus,458,5586,Lausanne,530,1197,6828,32040
6.699479,46.567643,6.6994790000,46.5676430000,8592006,"Lausanne, Chalet-Fontaine",Bus,871,5586,Lausanne,3,17,34,424
6.628148,46.798193,6.6281480000,46.7981930000,8507965,"Tuileries-de-Grandson, Kiosque",Bus,434,5561,Grandson,146,494,1087,1831
6.538333,46.650264,6.5383330000,46.6502640000,8570140,"Eclépens, Cinq-Sous",Bus,453,5482,Eclépens,56,109,269,765
6.606124,46.516926,6.6061240000,46.5169260000,8593837,"Lausanne, Maladière-Figuiers",Bus,385,5586,Lausanne,456,1327,3543,14408
6.809377,46.684881,6.8093770000,46.6848810000,8570358,"Bussy-sur-Moudon, village",Bus,631,5663,Bussy-sur-Moudon,38,116,185,228
6.605405,46.516201,6.6054050000,46.5162010000,8593838,"Lausanne, Maladière-Lac",Bus,380,5586,Lausanne,179,942,2462,12950
6.26623,46.618514,6.2662300000,46.6185140000,8593530,"Les Bioux, Les Téches",Bus,1018,5871,L'Abbaye,33,127,244,521
6.688918,46.564552,6.6889180000,46.5645520000,8592070,"Lausanne, Mauvernay",Bus,858,5586,Lausanne,,10,50,1141
6.678516,46.732212,6.6785160000,46.7322120000,8570304,"Ursins, Grange-des-Bois",Bus,642,5932,Ursins,9,12,12,286
6.631303,46.541217,6.6313030000,46.5412170000,8595004,"Lausanne, Entre-Bois",Bus,596,5586,Lausanne,268,1249,4998,15288
6.463405,46.535547,6.4634050000,46.5355470000,8570074,"Vaux-sur-Morges, village",Bus,505,5650,Vaux-sur-Morges,23,105,124,544
6.63178,46.514493,6.6317800000,46.5144930000,8592079,"Lausanne, Mont-Fleuri",Bus,432,5586,Lausanne,448,2628,9224,28258
6.782409,46.624736,6.7824090000,46.6247360000,8504163,"Vucherens, village",Bus,677,5692,Vucherens,11,82,213,737
6.644406,46.514546,6.6444060000,46.5145460000,8592123,"Lausanne, Trabandan",Bus,460,5586,Lausanne,291,1658,7293,25756
7.046662,46.301827,7.0466620000,46.3018270000,8579127,"Chesières, Aiglon collège",Bus,1214,5409,Ollon,45,601,1135,2356
6.616022,46.515586,6.6160220000,46.5155860000,8592110,"Lausanne, Riant-Cour",Bus,412,5586,Lausanne,491,2857,6073,20442
6.773895,46.484638,6.7738950000,46.4846380000,8570565,"Chexbres, Les Pergolas",Bus,596,5601,Chexbres,176,328,1461,2715
6.692552,46.564908,6.6925520000,46.5649080000,8587929,"Lausanne, Chalet-à-Gobet",Bus,861,5586,Lausanne,12,39,66,1090
6.551437,46.552326,6.5514370000,46.5523260000,8581917,"Bussigny VD, collège de Dallaz",Bus,440,5624,Bussigny,132,645,3882,8119
6.660372,46.528862,6.6603720000,46.5288620000,8593833,"Lausanne, Grésy",Bus,642,5586,Lausanne,48,350,1584,14541
6.644589,46.699407,6.6445890000,46.6994070000,8573549,"Vuarrengel, Orée du Bois",Bus,651,5539,Vuarrens,,,46,203
6.66041,46.596026,6.6604100000,46.5960260000,8592007,"Lausanne, Chalet-Marin",Bus,739,5586,Lausanne,,19,35,215
6.561117,46.529533,6.5611170000,46.5295330000,8591961,"Ecublens VD, Villars",Bus,417,5635,Ecublens (VD),121,1938,4902,10403
6.633404,46.533208,6.6334040000,46.5332080000,8592082,"Lausanne, Motte",Bus,582,5586,Lausanne,555,2652,8529,22740
6.550084,46.516349,6.5500840000,46.5163490000,8591959,"Ecublens VD, Champs-Courbes",Bus,398,5635,Ecublens (VD),4,133,714,4618
6.164228,46.3472,6.1642280000,46.3472000000,8594263,"Chavannes-de-Bogis, poste",Bus,476,5707,Chavannes-de-Bogis,24,193,929,1786
6.607681,46.523298,6.6076810000,46.5232980000,8593844,"Lausanne,Vallée de la Jeunesse",Bus,426,5586,Lausanne,199,1735,8271,26442
6.400709,46.499718,6.4007090000,46.4997180000,8570050,"Lavigny, croisée de St-Livres",Bus,516,5637,Lavigny,33,135,623,2026
6.481821,46.572625,6.4818210000,46.5726250000,8501269,"Vullierens, village",Bus,532,5654,Vullierens,103,207,375,461
6.188692,46.571402,6.1886920000,46.5714020000,8595463,"Le Brassus, Bas-du-Chenit",Bus,1050,5872,Le Chenit,12,21,37,88
6.658827,46.510328,6.6588270000,46.5103280000,8588445,"Pully, gare",Bus,425,5590,Pully,150,1327,4807,16237
7.013935,46.209485,7.0139350000,46.2094850000,8580651,"Lavey, Front Bastionné",Bus,411,5406,Lavey-Morcles,,,34,161
6.568062,46.536982,6.5680620000,46.5369820000,8591953,"Ecublens VD, Parc",Bus,419,5635,Ecublens (VD),107,846,3550,16303
6.631278,46.524557,6.6312780000,46.5245570000,8592125,"Lausanne, Valentin",Bus,517,5586,Lausanne,601,3273,12185,33654
6.254787,46.426201,6.2547870000,46.4262010000,8570033,"Vich, La Bichette",Bus,444,5732,Vich,17,155,1092,5473
6.641201,46.540163,6.6412010000,46.5401630000,8592137,"Lausanne, Vivarium",Bus,647,5586,Lausanne,280,1177,3532,15149
6.958893,46.313732,6.9588930000,46.3137320000,8593766,"Aigle, Dents-du-Midi",Bus,396,5401,Aigle,131,704,2474,8449
6.648483,46.531658,6.6484830000,46.5316580000,8592131,"Lausanne, Victor-Ruffy",Bus,604,5586,Lausanne,181,1438,6093,16306
6.646555,46.692854,6.6465550000,46.6928540000,8501980,"Vuarrengel, Laiterie",Bus,667,5539,Vuarrens,25,154,362,733
6.618008,46.525559,6.6180080000,46.5255590000,8592109,"Lausanne, Recordon",Bus,478,5586,Lausanne,955,4260,11313,36329
6.700641,46.740724,6.7006410000,46.7407240000,8507682,"Gossens, village",Bus,545,5913,Donneloye,37,130,148,209
6.61545,46.536084,6.6154500000,46.5360840000,8592087,"Lausanne, Parc Rivier",Bus,577,5586,Lausanne,267,2367,8456,26086
6.61314,46.525146,6.6131400000,46.5251460000,8592022,"Lausanne, Couchirard",Bus,452,5586,Lausanne,654,2821,8725,33381
7.015599,46.207026,7.0155990000,46.2070260000,8570668,"Lavey-les-Bains, place",Bus,419,5406,Lavey-Morcles,8,34,69,69
6.696295,46.560165,6.6962950000,46.5601650000,8592100,"Lausanne, Praz-Collet",Bus,873,5586,Lausanne,68,413,534,1169
6.132801,46.31476,6.1328010000,46.3147600000,8588298,Chavannes-des-Bois,Bus,468,5708,Chavannes-des-Bois,72,698,852,862
6.842678,46.468638,6.8426780000,46.4686380000,8593979,"Vevey, av. de Corsier",Bus,394,5890,Vevey,105,1743,5905,16633
6.38076,46.473885,6.3807600000,46.4738850000,8583527,"Féchy, En Burnens",Bus,425,5427,Féchy,,,27,772
6.949077,46.3154,6.9490770000,46.3154000000,8581048,"Aigle, Golf",Bus,388,5401,Aigle,,145,542,5347
6.747005,46.800746,6.7470050000,46.8007460000,8583791,"Yvonand, gare",Bus,434,5939,Yvonand,9,260,973,2728
6.779859,46.798682,6.7798590000,46.7986820000,8507651,"Arrissoules, village",Bus,641,5928,Rovray,29,48,53,53
6.367948,46.485676,6.3679480000,46.4856760000,8570044,"Féchy, Cassivettes",Bus,549,5427,Féchy,6,36,192,799
6.410798,46.504236,6.4107980000,46.5042360000,8570088,"Lavigny, hôpital",Bus,520,5637,Lavigny,,49,337,875
7.043286,46.3574,7.0432860000,46.3574000000,8570626,"Cergnat, église",Bus,1052,5410,Ormont-Dessous,20,52,75,374
7.046133,46.885894,7.0461330000,46.8858940000,8583519,"Avenches, Pré-Vert",Bus,446,5451,Avenches,3,282,790,1960
6.526073,46.52682,6.5260730000,46.5268200000,8592249,"Lonay, Carouge",Bus,395,5638,Lonay,9,302,979,3792
6.655643,46.545787,6.6556430000,46.5457870000,8591964,"Epalinges, Bois-Murat",Bus,711,5584,Epalinges,139,995,3071,7951
6.208071,46.383528,6.2080710000,46.3835280000,8579308,"Eysins, est",Bus,436,5716,Eysins,94,402,1085,4500
6.415165,46.730344,6.4151650000,46.7303440000,8579908,"Ballaigues, collège",Bus,880,5744,Ballaigues,88,393,771,994
6.205251,46.386358,6.2052510000,46.3863580000,8595175,"Eysins, Petit-Eysins",Bus,443,5716,Eysins,87,96,596,3061
6.790736,46.66862,6.7907360000,46.6686200000,8570341,"Moudon, Le Vallon",Bus,532,5678,Moudon,45,286,2290,5155
6.892058,46.440541,6.8920580000,46.4405410000,8594160,"Clarens, centre",Bus,380,5886,Montreux,567,2658,5276,8513
7.06012,46.363574,7.0601200000,46.3635740000,8570623,"Le Sépey, La Mosse",Bus,1125,5410,Ormont-Dessous,3,14,91,372
6.864565,46.458712,6.8645650000,46.4587120000,8593953,"La Tour-de-Peilz, Brécheresse",Bus,417,5889,La Tour-de-Peilz,96,900,3320,12162
7.125732,46.471111,7.1257320000,46.4711110000,8570619,"Château-d'Oex, Le Petit-Pré",Bus,930,5841,Château-d'Oex,82,322,707,1571
7.034244,46.92456,7.0342440000,46.9245600000,8570522,"Vallamand-Dessous, village",Bus,433,5464,Vully-les-Lacs,32,104,280,681
6.328365,46.662464,6.3283650000,46.6624640000,8593532,"Le Pont, Les Fougères",Bus,1010,5871,L'Abbaye,18,104,249,554
6.841382,46.463387,6.8413820000,46.4633870000,8593998,"Vevey, poste",Bus,383,5890,Vevey,108,2304,10187,18265
6.24082,46.479522,6.2408200000,46.4795220000,8570016,"Le Vaud, zoo",Bus,795,5731,Le Vaud,19,139,537,1336
7.008351,46.345587,7.0083510000,46.3455870000,8595108,"Leysin, Grand hôtel (parking)",Bus,1435,5407,Leysin,36,1040,1866,3679
7.00674,46.254022,7.0067400000,46.2540220000,8570639,"Bex, rte d'Aigle",Bus,419,5402,Bex,102,456,1862,4105
6.606245,46.778694,6.6062450000,46.7786940000,8579303,"Chamblon, village-hôpital",Bus,520,5904,Chamblon,47,326,678,1077
6.202333,46.390582,6.2023330000,46.3905820000,8501970,"Signy, village",Bus,470,5728,Signy-Avenex,81,308,447,1220
6.575307,46.784105,6.5753070000,46.7841050000,8570336,"Champvent, village",Bus,520,5905,Champvent,41,148,368,447
6.913382,46.432869,6.9133820000,46.4328690000,8593941,"Montreux, rue Industrielle",Bus,407,5886,Montreux,698,2754,5760,9395
6.2585,46.613783,6.2585000000,46.6137830000,8501776,"Les Bioux, Les Charmilles",Bus,1020,5871,L'Abbaye,41,132,257,398
6.783643,46.721169,6.7836430000,46.7211690000,8570370,"Denezy, collège",Bus,744,5693,Montanaire,41,97,135,157
6.823852,46.550158,6.8238520000,46.5501580000,8582202,"Palézieux, En Plan",Bus,634,5805,Oron,8,38,63,573
6.45424,46.518331,6.4542400000,46.5183310000,8501278,"Denens, Cigognes",Bus,505,5631,Denens,105,408,542,703
6.848994,46.699558,6.8489940000,46.6995580000,8591865,"Curtilles, village",Bus,520,5669,Curtilles,10,179,258,361
6.486594,46.546027,6.4865940000,46.5460270000,8570100,"St-Saphorin-sur-Morges, village",Bus,529,5634,Echichens,95,220,441,593
6.334284,46.459264,6.3342840000,46.4592640000,8583464,"Rolle, La Prairie",Bus,391,5861,Rolle,114,661,3215,6497
6.479944,46.732354,6.4799440000,46.7323540000,8579100,"Les Clées-La Russille, croisée",Bus,676,5750,Les Clées,,,88,91
6.525144,46.630601,6.5251440000,46.6306010000,8583403,"Lussery-Villars,pl. de Lussery",Bus,494,5487,Lussery-Villars,87,180,268,416
6.708488,46.570895,6.7084880000,46.5708950000,8592117,"Lausanne, Ste-Catherine",Bus,851,5586,Lausanne,,,,17
6.500065,46.510568,6.5000650000,46.5105680000,8592278,"Morges, temple",Bus,374,5642,Morges,137,1117,3530,10112
6.567991,46.710057,6.5679910000,46.7100570000,8570200,"Chavornay, gare",Bus,447,5749,Chavornay,54,658,2089,3675
6.504251,46.520183,6.5042510000,46.5201830000,8570090,"Morges, Les Pétoleyres",Bus,420,5642,Morges,40,1386,3554,7674
6.568852,46.528369,6.5688520000,46.5283690000,8593865,"Chavannes-p.-R., Champ-Fleuri",Bus,398,5627,Chavannes-près-Renens,472,1807,4429,15366
6.679378,46.601237,6.6793780000,46.6012370000,8570168,"Froideville, croisée",Bus,820,5523,Froideville,140,593,1433,2252
6.603899,46.586855,6.6038990000,46.5868550000,8570064,"Cheseaux-sur-Lausanne, Péquis",Bus,607,5582,Cheseaux-sur-Lausanne,312,896,2303,4129
6.399655,46.475886,6.3996550000,46.4758860000,8579079,"Allaman, gare",Bus,422,5851,Allaman,4,28,93,559
6.898093,46.455197,6.8980930000,46.4551970000,8579205,"Chailly-Montreux, Bonnettes",Bus,501,5886,Montreux,34,196,1033,5037
7.01233,46.918013,7.0123300000,46.9180130000,8570519,"Constantine, collège",Bus,502,5464,Vully-les-Lacs,31,160,387,1190
6.887697,46.452286,6.8876970000,46.4522860000,8593914,"Chailly-Montreux, Poneyre",Bus,439,5886,Montreux,3,322,1233,4458
6.691574,46.714163,6.6915740000,46.7141630000,8507696,"Oppens, croisée",Bus,557,5923,Oppens,63,126,161,194
6.885491,46.442632,6.8854910000,46.4426320000,8593915,"Clarens, Basset",Bus,375,5886,Montreux,474,1624,2877,8847
6.693128,46.693527,6.6931280000,46.6935270000,8507959,"Rueyres VD, croisée",Bus,619,5534,Rueyres,80,207,264,486
6.450896,46.515909,6.4508960000,46.5159090000,8570085,"Denens, Chatagny",Bus,504,5631,Denens,17,146,477,684
7.008226,46.308884,7.0082260000,46.3088840000,8570611,"Panex, En Meer",Bus,849,5409,Ollon,,6,91,158
6.676652,46.63257,6.6766520000,46.6325700000,8570210,"Poliez-Pittet, Grands-Champs",Bus,710,5533,Poliez-Pittet,7,12,123,856
6.833831,46.555672,6.8338310000,46.5556720000,8579737,"Palézieux-Village, collège",Bus,637,5805,Oron,4,61,425,529
6.674651,46.637432,6.6746510000,46.6374320000,8570209,"Poliez-le-Grand, Bois-la-Croix",Bus,695,5540,Montilliez,3,3,13,586
6.675413,46.505745,6.6754130000,46.5057450000,8592167,"Paudex, Marronnier",Bus,394,5588,Paudex,209,956,2730,9120
6.742349,46.729192,6.7423490000,46.7291920000,8507660,"Chanéaz, village",Bus,757,5693,Montanaire,52,95,136,239
6.672911,46.506673,6.6729110000,46.5066730000,8592169,"Paudex, village",Bus,405,5588,Paudex,69,1062,3209,9495
6.880021,46.443073,6.8800210000,46.4430730000,8593919,"Clarens, St-Georges",Bus,382,5886,Montreux,44,150,1047,4425
6.23873,46.388651,6.2387300000,46.3886510000,8593897,"Nyon, rte de l'Etraz",Bus,403,5724,Nyon,131,964,3431,13370
6.574966,46.527498,6.5749660000,46.5274980000,8594986,"Chavannes-près-Renens, Berges",Bus,395,5627,Chavannes-près-Renens,318,1070,2760,14430
6.674387,46.508257,6.6743870000,46.5082570000,8593847,"Paudex, Bochat",Bus,438,5588,Paudex,47,355,2760,10009
7.014467,46.342525,7.0144670000,46.3425250000,8570630,"Leysin, place de la Tour d'Aï",Bus,1258,5407,Leysin,99,556,2177,3522
6.605633,46.686094,6.6056330000,46.6860940000,8570194,"Penthéréaz, Le Battoir",Bus,622,5531,Penthéréaz,14,38,126,359
7.01356,46.343898,7.0135600000,46.3438980000,8501330,"Leysin, place du Marché",Bus,1290,5407,Leysin,88,621,2165,3561
6.363617,46.468938,6.3636170000,46.4689380000,8570040,"Perroy, village",Bus,419,5860,Perroy,112,520,985,1312
7.024842,46.354959,7.0248420000,46.3549590000,8595103,"Leysin, Les Esserts-Fontaine",Bus,1351,5407,Leysin,28,108,262,546
6.643478,46.509376,6.6434780000,46.5093760000,8592193,"Pully, Pierraz-Portay",Bus,429,5590,Pully,184,1026,4658,18157
6.654474,46.531979,6.6544740000,46.5319790000,8593839,"Lausanne, Mayoresses",Bus,625,5586,Lausanne,209,1147,4700,15495
7.008942,46.344735,7.0089420000,46.3447350000,8501974,"Leysin-Feydey, gare",Bus,1391,5407,Leysin,772,1075,2243,3687
6.566868,46.522066,6.5668680000,46.5220660000,8579233,"Ecublens VD, EPFL (bus)",Bus,395,5635,Ecublens (VD),,496,1026,8934
6.437975,46.735683,6.4379750000,46.7356830000,8579097,"Lignerolle, Le Daillard",Bus,796,5755,Lignerolle,8,8,36,53
6.725084,46.677431,6.7250840000,46.6774310000,8570222,"Boulens, Moulin de l'Augine",Bus,712,5661,Boulens,14,27,56,319
6.246811,46.448744,6.2468110000,46.4487440000,8570027,"Begnins, Bois-du-Four",Bus,650,5704,Begnins,,3,24,1449
6.609675,46.540297,6.6096750000,46.5402970000,8592176,"Prilly, Coudraie",Bus,538,5589,Prilly,193,1415,4568,17707
7.126678,46.324727,7.1266780000,46.3247270000,8501704,Col-de-la-Croix,Bus,1776,5409,Ollon,,,,
6.765421,46.493737,6.7654210000,46.4937370000,8570567,"Puidoux-Chexbres, gare",Bus,616,5607,Puidoux,41,382,1066,1641
6.521038,46.523217,6.5210380000,46.5232170000,8595218,"Lonay, gare",Bus,382,5638,Lonay,6,87,1512,5841
6.600626,46.77796,6.6006260000,46.7779600000,8579302,"Chamblon, réservoir",Bus,530,5904,Chamblon,10,104,375,973
6.719974,46.85718,6.7199740000,46.8571800000,8570281,"Concise, haut du village",Bus,491,5554,Concise,10,88,269,871
6.603954,46.531736,6.6039540000,46.5317360000,8592180,"Prilly, Grand Vigne",Bus,461,5589,Prilly,236,2027,7896,29109
6.519448,46.524724,6.5194480000,46.5247240000,8595219,"Lonay, collège nord",Bus,400,5638,Lonay,141,448,1238,5210
6.603323,46.527827,6.6033230000,46.5278270000,8592049,"Prilly, Galicien",Bus,434,5589,Prilly,257,1523,5996,26978
6.821094,46.764477,6.8210940000,46.7644770000,8570405,"Combremont-le-Grand, Le Garage",Bus,680,5831,Valbroye,44,79,196,303
6.728682,46.891913,6.7286820000,46.8919130000,8570286,"Provence, anc. poste",Bus,776,5566,Provence,9,80,245,336
6.521275,46.524595,6.5212750000,46.5245950000,8595220,"Lonay, collège sud",Bus,393,5638,Lonay,24,456,1119,5327
6.523591,46.605858,6.5235910000,46.6058580000,8570129,"Cossonay-Penthalaz, gare",Bus,428,5495,Penthalaz,45,391,1598,3352
6.531051,46.76021,6.5310510000,46.7602100000,8507956,"Rances, bif.",Bus,559,5760,Rances,33,246,379,660
6.864315,46.482289,6.8643150000,46.4822890000,8579168,"Fenil-sur-Corsier, Pont",Bus,544,5884,Corsier-sur-Vevey,,31,59,481
6.586313,46.540286,6.5863130000,46.5402860000,8592220,"Renens VD, Saugiaz",Bus,437,5591,Renens (VD),238,1894,6285,21401
6.623439,46.827189,6.6234390000,46.8271890000,8507677,"Fiez, village",Bus,523,5556,Fiez,62,295,414,574
6.579329,46.537553,6.5793290000,46.5375530000,8588838,"Renens VD, gare nord",Bus,415,5591,Renens (VD),425,2972,10073,24549
6.484998,46.658115,6.4849980000,46.6581150000,8504651,"Ferreyres, village",Bus,566,5483,Ferreyres,125,218,257,282
6.32197,46.461717,6.3219700000,46.4617170000,8583111,"Rolle, La Piéce-Etraz",Bus,429,5861,Rolle,,41,149,2506
6.694953,46.509743,6.6949530000,46.5097430000,8592153,"Lutry, Gravesse",Bus,492,5606,Lutry,26,98,854,4722
6.321932,46.461662,6.3219320000,46.4616620000,8570055,"Rolle, La Piéce",Bus,436,5861,Rolle,,41,149,2503
6.693723,46.507279,6.6937230000,46.5072790000,8592162,"Lutry, Savuit-place",Bus,464,5606,Lutry,73,183,609,5843
6.838883,46.575147,6.8388830000,46.5751470000,8570449,"Oron-le-Châtel, poste",Bus,708,5805,Oron,38,143,260,809
6.686321,46.503685,6.6863210000,46.5036850000,8592164,"Lutry, Voisinand",Bus,387,5606,Lutry,313,1219,3219,6205
6.92216,46.735455,6.9221600000,46.7354550000,8504998,"Rossens VD, village",Bus,720,5830,Villarzel,9,19,51,73
6.680124,46.513585,6.6801240000,46.5135850000,8592149,"Lutry, Corsy-Dessous",Bus,530,5606,Lutry,147,519,2065,8193
6.372874,46.479578,6.3728740000,46.4795780000,8581659,"Féchy, Auberge",Bus,442,5427,Féchy,151,319,652,884
6.697538,46.513187,6.6975380000,46.5131870000,8592146,"Lutry, Brélaz",Bus,558,5606,Lutry,82,261,997,3087
